user_id,order_id,loan_date,period,due_date,repay_time
uid_858,oid_869,2021-02-18,3,2021-05-18,2021-05-17 00:00:00
uid_859,oid_870,2021-02-18,10,2021-12-18,
uid_859,oid_870,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_859,oid_870,2021-02-18,7,2021-09-18,
uid_859,oid_870,2021-02-18,6,2021-08-18,
uid_859,oid_870,2021-02-18,4,2021-06-18,
uid_859,oid_870,2021-02-18,11,2022-01-18,
uid_859,oid_870,2021-02-18,5,2021-07-18,
uid_859,oid_870,2021-02-18,9,2021-11-18,
uid_859,oid_870,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_859,oid_870,2021-02-18,8,2021-10-18,
uid_859,oid_870,2021-02-18,3,2021-05-18,
uid_859,oid_870,2021-02-18,12,2022-02-18,
uid_860,oid_871,2021-02-18,9,2021-11-18,2021-11-18 00:00:00
uid_860,oid_871,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_860,oid_871,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_860,oid_871,2021-02-18,4,2021-06-18,2021-06-16 00:00:00
uid_860,oid_871,2021-02-18,7,2021-09-18,2021-09-26 00:00:00
uid_860,oid_871,2021-02-18,2,2021-04-18,2021-04-09 00:00:00
uid_860,oid_871,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_860,oid_871,2021-02-18,1,2021-03-18,2021-03-16 00:00:00
uid_860,oid_871,2021-02-18,3,2021-05-18,2021-05-17 00:00:00
uid_861,oid_872,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_861,oid_872,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_861,oid_872,2021-02-18,4,2021-06-18,2021-06-16 00:00:00
uid_861,oid_872,2021-02-18,8,2021-10-18,2021-10-17 00:00:00
uid_861,oid_872,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_861,oid_872,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_861,oid_872,2021-02-18,9,2021-11-18,2021-11-18 00:00:00
uid_861,oid_872,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_861,oid_872,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_862,oid_873,2021-02-18,10,2021-12-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,12,2022-02-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,7,2021-09-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,6,2021-08-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,3,2021-05-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,8,2021-10-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,5,2021-07-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,11,2022-01-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,2,2021-04-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,1,2021-03-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,9,2021-11-18,2021-03-02 00:00:00
uid_862,oid_873,2021-02-18,4,2021-06-18,2021-03-02 00:00:00
uid_863,oid_874,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_863,oid_874,2021-02-18,4,2021-06-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,8,2021-10-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_863,oid_874,2021-02-18,9,2021-11-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,6,2021-08-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,7,2021-09-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,3,2021-05-18,2021-04-24 00:00:00
uid_863,oid_874,2021-02-18,5,2021-07-18,2021-04-24 00:00:00
uid_864,oid_875,2021-02-18,1,2021-03-18,2021-03-19 00:00:00
uid_864,oid_875,2021-02-18,3,2021-05-18,2021-05-19 00:00:00
uid_864,oid_875,2021-02-18,4,2021-06-18,2021-06-25 00:00:00
uid_864,oid_875,2021-02-18,9,2021-11-18,2021-11-18 00:00:00
uid_864,oid_875,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_864,oid_875,2021-02-18,2,2021-04-18,2021-05-17 00:00:00
uid_864,oid_875,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_864,oid_875,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_864,oid_875,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_865,oid_876,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_865,oid_876,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_865,oid_876,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_865,oid_876,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_865,oid_876,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_865,oid_876,2021-02-18,8,2021-10-18,2021-10-13 00:00:00
uid_865,oid_876,2021-02-18,9,2021-11-18,2021-10-13 00:00:00
uid_865,oid_876,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_865,oid_876,2021-02-18,4,2021-06-18,2021-06-18 00:00:00
uid_866,oid_877,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_866,oid_877,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_866,oid_877,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_866,oid_877,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_866,oid_877,2021-02-18,9,2021-11-18,2021-11-18 00:00:00
uid_866,oid_877,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_866,oid_877,2021-02-18,4,2021-06-18,2021-06-18 00:00:00
uid_866,oid_877,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_866,oid_877,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_867,oid_878,2021-02-18,4,2021-06-18,2021-06-18 00:00:00
uid_867,oid_878,2021-02-18,11,2022-01-18,
uid_867,oid_878,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_867,oid_878,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_867,oid_878,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_867,oid_878,2021-02-18,9,2021-11-18,
uid_867,oid_878,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_867,oid_878,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_867,oid_878,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_867,oid_878,2021-02-18,10,2021-12-18,
uid_867,oid_878,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_867,oid_878,2021-02-18,12,2022-02-18,
uid_868,oid_879,2021-02-18,4,2021-06-18,2021-06-18 00:00:00
uid_868,oid_879,2021-02-18,11,2022-01-18,2022-01-18 00:00:00
uid_868,oid_879,2021-02-18,10,2021-12-18,2021-12-17 00:00:00
uid_868,oid_879,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_868,oid_879,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_868,oid_879,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_868,oid_879,2021-02-18,9,2021-11-18,2021-11-18 00:00:00
uid_868,oid_879,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_868,oid_879,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_868,oid_879,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_868,oid_879,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_868,oid_879,2021-02-18,12,2022-02-18,2022-02-18 00:00:00
uid_869,oid_880,2021-02-18,8,2021-10-18,2021-10-16 00:00:00
uid_869,oid_880,2021-02-18,12,2022-02-18,2021-10-16 00:00:00
uid_869,oid_880,2021-02-18,6,2021-08-18,2021-08-16 00:00:00
uid_869,oid_880,2021-02-18,3,2021-05-18,2021-05-06 00:00:00
uid_869,oid_880,2021-02-18,11,2022-01-18,2021-10-16 00:00:00
uid_869,oid_880,2021-02-18,10,2021-12-18,2021-10-16 00:00:00
uid_869,oid_880,2021-02-18,7,2021-09-18,2021-09-13 00:00:00
uid_869,oid_880,2021-02-18,2,2021-04-18,2021-04-14 00:00:00
uid_869,oid_880,2021-02-18,4,2021-06-18,2021-06-04 00:00:00
uid_869,oid_880,2021-02-18,1,2021-03-18,2021-03-17 00:00:00
uid_869,oid_880,2021-02-18,5,2021-07-18,2021-07-15 00:00:00
uid_869,oid_880,2021-02-18,9,2021-11-18,2021-10-16 00:00:00
uid_870,oid_881,2021-02-18,1,2021-03-18,2021-03-18 00:00:00
uid_870,oid_881,2021-02-18,6,2021-08-18,2021-08-18 00:00:00
uid_870,oid_881,2021-02-18,2,2021-04-18,2021-04-18 00:00:00
uid_870,oid_881,2021-02-18,3,2021-05-18,2021-05-18 00:00:00
uid_870,oid_881,2021-02-18,8,2021-10-18,2021-10-18 00:00:00
uid_870,oid_881,2021-02-18,5,2021-07-18,2021-07-18 00:00:00
uid_870,oid_881,2021-02-18,7,2021-09-18,2021-09-18 00:00:00
uid_870,oid_881,2021-02-18,9,2021-11-18,2021-11-16 00:00:00
uid_870,oid_881,2021-02-18,4,2021-06-18,2021-06-18 00:00:00
uid_871,oid_882,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_871,oid_882,2021-02-19,3,2021-05-19,2021-05-20 00:00:00
uid_871,oid_882,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_871,oid_882,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_871,oid_882,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_871,oid_882,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_871,oid_882,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_871,oid_882,2021-02-19,10,2021-12-19,2021-12-20 00:00:00
uid_871,oid_882,2021-02-19,12,2022-02-19,2022-02-21 00:00:00
uid_871,oid_882,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_871,oid_882,2021-02-19,6,2021-08-19,2021-08-20 00:00:00
uid_871,oid_882,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_872,oid_883,2021-02-19,5,2021-07-19,
uid_872,oid_883,2021-02-19,3,2021-05-19,
uid_872,oid_883,2021-02-19,7,2021-09-19,
uid_872,oid_883,2021-02-19,2,2021-04-19,
uid_872,oid_883,2021-02-19,1,2021-03-19,
uid_872,oid_883,2021-02-19,12,2022-02-19,
uid_872,oid_883,2021-02-19,11,2022-01-19,
uid_872,oid_883,2021-02-19,4,2021-06-19,
uid_872,oid_883,2021-02-19,10,2021-12-19,
uid_872,oid_883,2021-02-19,8,2021-10-19,
uid_872,oid_883,2021-02-19,6,2021-08-19,
uid_872,oid_883,2021-02-19,9,2021-11-19,
uid_873,oid_884,2021-02-19,5,2021-07-19,2021-07-16 00:00:00
uid_873,oid_884,2021-02-19,4,2021-06-19,2021-06-18 00:00:00
uid_873,oid_884,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_873,oid_884,2021-02-19,8,2021-10-19,
uid_873,oid_884,2021-02-19,11,2022-01-19,
uid_873,oid_884,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_873,oid_884,2021-02-19,12,2022-02-19,
uid_873,oid_884,2021-02-19,10,2021-12-19,
uid_873,oid_884,2021-02-19,2,2021-04-19,2021-04-18 00:00:00
uid_873,oid_884,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_873,oid_884,2021-02-19,9,2021-11-19,
uid_873,oid_884,2021-02-19,6,2021-08-19,2021-08-18 00:00:00
uid_874,oid_885,2021-02-19,9,2021-11-19,
uid_874,oid_885,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_874,oid_885,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_874,oid_885,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_874,oid_885,2021-02-19,7,2021-09-19,
uid_874,oid_885,2021-02-19,8,2021-10-19,
uid_874,oid_885,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_874,oid_885,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_874,oid_885,2021-02-19,6,2021-08-19,2021-08-20 00:00:00
uid_875,oid_886,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_875,oid_886,2021-02-19,9,2021-11-19,2021-11-16 00:00:00
uid_875,oid_886,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_875,oid_886,2021-02-19,12,2022-02-19,2021-11-16 00:00:00
uid_875,oid_886,2021-02-19,8,2021-10-19,2021-10-20 00:00:00
uid_875,oid_886,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_875,oid_886,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_875,oid_886,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_875,oid_886,2021-02-19,11,2022-01-19,2021-11-16 00:00:00
uid_875,oid_886,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_875,oid_886,2021-02-19,10,2021-12-19,2021-11-16 00:00:00
uid_875,oid_886,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_876,oid_887,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_876,oid_887,2021-02-19,7,2021-09-19,2021-09-18 00:00:00
uid_876,oid_887,2021-02-19,2,2021-04-19,2021-04-20 00:00:00
uid_876,oid_887,2021-02-19,8,2021-10-19,2021-09-27 00:00:00
uid_876,oid_887,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_876,oid_887,2021-02-19,11,2022-01-19,2021-09-27 00:00:00
uid_876,oid_887,2021-02-19,9,2021-11-19,2021-09-27 00:00:00
uid_876,oid_887,2021-02-19,12,2022-02-19,2021-09-27 00:00:00
uid_876,oid_887,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_876,oid_887,2021-02-19,1,2021-03-19,2021-03-20 00:00:00
uid_876,oid_887,2021-02-19,10,2021-12-19,2021-09-27 00:00:00
uid_876,oid_887,2021-02-19,5,2021-07-19,2021-07-18 00:00:00
uid_877,oid_888,2021-02-19,1,2021-03-19,2021-03-12 00:00:00
uid_877,oid_888,2021-02-19,8,2021-10-19,2021-10-12 00:00:00
uid_877,oid_888,2021-02-19,9,2021-11-19,2021-10-12 00:00:00
uid_877,oid_888,2021-02-19,3,2021-05-19,2021-05-05 00:00:00
uid_877,oid_888,2021-02-19,7,2021-09-19,2021-09-11 00:00:00
uid_877,oid_888,2021-02-19,6,2021-08-19,2021-08-02 00:00:00
uid_877,oid_888,2021-02-19,5,2021-07-19,2021-07-05 00:00:00
uid_877,oid_888,2021-02-19,4,2021-06-19,2021-06-08 00:00:00
uid_877,oid_888,2021-02-19,2,2021-04-19,2021-04-15 00:00:00
uid_878,oid_889,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_878,oid_889,2021-02-19,2,2021-04-19,2021-04-17 00:00:00
uid_878,oid_889,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_878,oid_889,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_878,oid_889,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_878,oid_889,2021-02-19,12,2022-02-19,2022-02-19 00:00:00
uid_878,oid_889,2021-02-19,4,2021-06-19,2021-06-18 00:00:00
uid_878,oid_889,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_878,oid_889,2021-02-19,3,2021-05-19,2021-05-17 00:00:00
uid_878,oid_889,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_878,oid_889,2021-02-19,1,2021-03-19,2021-03-18 00:00:00
uid_878,oid_889,2021-02-19,10,2021-12-19,2021-12-19 00:00:00
uid_879,oid_890,2021-02-19,3,2021-05-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,6,2021-08-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,10,2021-12-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,4,2021-06-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,2,2021-04-19,2021-04-14 00:00:00
uid_879,oid_890,2021-02-19,11,2022-01-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,12,2022-02-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,9,2021-11-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,1,2021-03-19,2021-03-15 00:00:00
uid_879,oid_890,2021-02-19,7,2021-09-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,8,2021-10-19,2021-04-20 00:00:00
uid_879,oid_890,2021-02-19,5,2021-07-19,2021-04-20 00:00:00
uid_880,oid_891,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_880,oid_891,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_880,oid_891,2021-02-19,3,2021-05-19,2021-05-18 00:00:00
uid_880,oid_891,2021-02-19,10,2021-12-19,2021-12-18 00:00:00
uid_880,oid_891,2021-02-19,6,2021-08-19,2021-08-11 00:00:00
uid_880,oid_891,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_880,oid_891,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_880,oid_891,2021-02-19,12,2022-02-19,2022-02-14 00:00:00
uid_880,oid_891,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_880,oid_891,2021-02-19,5,2021-07-19,2021-07-18 00:00:00
uid_880,oid_891,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_880,oid_891,2021-02-19,1,2021-03-19,2021-03-18 00:00:00
uid_881,oid_892,2021-02-19,5,2021-07-19,2021-07-17 00:00:00
uid_881,oid_892,2021-02-19,10,2021-12-19,2021-12-19 00:00:00
uid_881,oid_892,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_881,oid_892,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_881,oid_892,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_881,oid_892,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_881,oid_892,2021-02-19,12,2022-02-19,2022-02-19 00:00:00
uid_881,oid_892,2021-02-19,9,2021-11-19,2021-11-17 00:00:00
uid_881,oid_892,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_881,oid_892,2021-02-19,8,2021-10-19,2021-10-18 00:00:00
uid_881,oid_892,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_881,oid_892,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_882,oid_893,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_882,oid_893,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_882,oid_893,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_882,oid_893,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_882,oid_893,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_882,oid_893,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_882,oid_893,2021-02-19,6,2021-08-19,2021-08-05 00:00:00
uid_882,oid_893,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_882,oid_893,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_883,oid_894,2021-02-19,10,2021-12-19,2021-12-19 00:00:00
uid_883,oid_894,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_883,oid_894,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_883,oid_894,2021-02-19,12,2022-02-19,2022-02-14 00:00:00
uid_883,oid_894,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_883,oid_894,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_883,oid_894,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_883,oid_894,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_883,oid_894,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_883,oid_894,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_883,oid_894,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_883,oid_894,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_884,oid_895,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_884,oid_895,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_884,oid_895,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_884,oid_895,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_884,oid_895,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_884,oid_895,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_884,oid_895,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_884,oid_895,2021-02-20,3,2021-05-20,2021-05-12 00:00:00
uid_884,oid_895,2021-02-20,4,2021-06-20,2021-06-18 00:00:00
uid_885,oid_896,2021-02-20,7,2021-09-20,2021-09-30 00:00:00
uid_885,oid_896,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_885,oid_896,2021-02-20,10,2021-12-20,2022-01-17 00:00:00
uid_885,oid_896,2021-02-20,9,2021-11-20,2021-11-25 00:00:00
uid_885,oid_896,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_885,oid_896,2021-02-20,11,2022-01-20,2022-01-28 00:00:00
uid_885,oid_896,2021-02-20,1,2021-03-20,2021-03-26 00:00:00
uid_885,oid_896,2021-02-20,8,2021-10-20,2021-11-25 00:00:00
uid_885,oid_896,2021-02-20,6,2021-08-20,2021-09-09 00:00:00
uid_885,oid_896,2021-02-20,5,2021-07-20,2021-07-23 00:00:00
uid_885,oid_896,2021-02-20,2,2021-04-20,2021-04-19 00:00:00
uid_885,oid_896,2021-02-20,12,2022-02-20,2022-02-23 00:00:00
uid_886,oid_897,2021-02-20,8,2021-10-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,4,2021-06-20,2021-06-01 00:00:00
uid_886,oid_897,2021-02-20,11,2022-01-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,1,2021-03-20,2021-03-01 00:00:00
uid_886,oid_897,2021-02-20,2,2021-04-20,2021-04-01 00:00:00
uid_886,oid_897,2021-02-20,7,2021-09-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,9,2021-11-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,3,2021-05-20,2021-05-01 00:00:00
uid_886,oid_897,2021-02-20,6,2021-08-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,10,2021-12-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,12,2022-02-20,2021-07-01 00:00:00
uid_886,oid_897,2021-02-20,5,2021-07-20,2021-07-01 00:00:00
uid_887,oid_898,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_887,oid_898,2021-02-20,6,2021-08-20,2021-08-21 00:00:00
uid_887,oid_898,2021-02-20,3,2021-05-20,2021-05-21 00:00:00
uid_887,oid_898,2021-02-20,9,2021-11-20,2021-09-25 00:00:00
uid_887,oid_898,2021-02-20,8,2021-10-20,2021-09-25 00:00:00
uid_887,oid_898,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_887,oid_898,2021-02-20,4,2021-06-20,2021-06-18 00:00:00
uid_887,oid_898,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_887,oid_898,2021-02-20,7,2021-09-20,2021-09-23 00:00:00
uid_888,oid_899,2021-02-20,5,2021-07-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,4,2021-06-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,7,2021-09-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,6,2021-08-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,12,2022-02-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,8,2021-10-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,1,2021-03-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,10,2021-12-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,11,2022-01-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,9,2021-11-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,3,2021-05-20,2021-03-02 00:00:00
uid_888,oid_899,2021-02-20,2,2021-04-20,2021-03-02 00:00:00
uid_889,oid_900,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_889,oid_900,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_889,oid_900,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_889,oid_900,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_889,oid_900,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_889,oid_900,2021-02-20,3,2021-05-20,2021-05-19 00:00:00
uid_889,oid_900,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_889,oid_900,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_889,oid_900,2021-02-20,2,2021-04-20,2021-04-11 00:00:00
uid_890,oid_901,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_890,oid_901,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_890,oid_901,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_890,oid_901,2021-02-20,10,2021-12-20,2021-12-20 00:00:00
uid_890,oid_901,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_890,oid_901,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_890,oid_901,2021-02-20,11,2022-01-20,2022-01-20 00:00:00
uid_890,oid_901,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_890,oid_901,2021-02-20,12,2022-02-20,2022-02-20 00:00:00
uid_890,oid_901,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_890,oid_901,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_890,oid_901,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_891,oid_902,2021-02-20,2,2021-04-20,2021-04-05 00:00:00
uid_891,oid_902,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_891,oid_902,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_891,oid_902,2021-02-20,9,2021-11-20,2021-11-17 00:00:00
uid_891,oid_902,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_891,oid_902,2021-02-20,6,2021-08-20,2021-08-21 00:00:00
uid_891,oid_902,2021-02-20,3,2021-05-20,2021-05-19 00:00:00
uid_891,oid_902,2021-02-20,1,2021-03-20,2021-03-17 00:00:00
uid_891,oid_902,2021-02-20,5,2021-07-20,2021-07-21 00:00:00
uid_892,oid_903,2021-02-20,5,2021-07-20,2021-07-18 00:00:00
uid_892,oid_903,2021-02-20,3,2021-05-20,2021-05-18 00:00:00
uid_892,oid_903,2021-02-20,9,2021-11-20,2021-10-28 00:00:00
uid_892,oid_903,2021-02-20,4,2021-06-20,2021-06-18 00:00:00
uid_892,oid_903,2021-02-20,6,2021-08-20,2021-08-19 00:00:00
uid_892,oid_903,2021-02-20,1,2021-03-20,2021-03-19 00:00:00
uid_892,oid_903,2021-02-20,8,2021-10-20,2021-10-19 00:00:00
uid_892,oid_903,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_892,oid_903,2021-02-20,2,2021-04-20,2021-04-17 00:00:00
uid_893,oid_904,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_893,oid_904,2021-02-20,11,2022-01-20,2022-01-20 00:00:00
uid_893,oid_904,2021-02-20,9,2021-11-20,2021-11-22 00:00:00
uid_893,oid_904,2021-02-20,2,2021-04-20,2021-04-19 00:00:00
